article_id,title,timestamp,link,comments,locked_pro,paywalled,author_id,sentiment_ids,primary_tickers,secondary_tickers,ticker
3952486,Why Peabody Energy's Senior Creditors Are Trying To Steal The Company,2016-03-03T14:35:04-05:00,/article/3952486-why-peabody-energys-senior-creditors-are-trying-to-steal-company,736,False,False,62863,[],['2430'],[],BTU
3934826,Peabody Energy Management: The Hedge Funds Have An Exposed Left Flank,2016-02-26T12:42:50-05:00,/article/3934826-peabody-energy-management-hedge-funds-exposed-left-flank,699,False,False,62863,[],['2430'],[],BTU
3928876,Peabody's Management Likely Long Abandoned Shareholders,2016-02-25T10:27:18-05:00,/article/3928876-peabodys-management-likely-long-abandoned-shareholders,106,False,False,69295,[],['2430'],[],BTU
3920506,Peabody Energy: Mr. Kellow: I Propose An Up Or Down Vote,2016-02-23T12:00:12-05:00,/article/3920506-peabody-energy-mr-kellow-i-propose-up-down-vote,378,False,False,62863,[],['2430'],[],BTU
3912876,Why Did Barclays Downgrade Peabody Energy To $1?,2016-02-19T18:53:13-05:00,/article/3912876-why-barclays-downgrade-peabody-energy-to-1,79,False,False,45991,[],['2430'],[],BTU
3894136,If You're A Peabody Energy Holder - I Don't Feel Sorry For You,2016-02-13T12:29:33-05:00,/article/3894136-peabody-energy-holder-i-dont-feel-sorry-for-you,98,False,False,100036,['231440'],['2430'],[],BTU
3893306,Peabody Energy: The End Is Near,2016-02-12T17:01:30-05:00,/article/3893306-peabody-energy-end-is-near,339,False,False,45991,[],['2430'],[],BTU
3888676,Paris Climate Summit Consequences Impacting The Coal Industry,2016-02-11T15:26:10-05:00,/article/3888676-paris-climate-summit-consequences-impacting-coal-industry,386,False,False,71185,[],['2430'],[],BTU
3887506,Peabody Energy: One Step Closer To Bankruptcy,2016-02-11T12:29:16-05:00,/article/3887506-peabody-energy-one-step-closer-to-bankruptcy,86,False,False,45991,[],['2430'],[],BTU
3872816,Peabody Energy Could File For Bankruptcy Unless Bowie Gets Financing,2016-02-08T07:30:18-05:00,/article/3872816-peabody-energy-file-for-bankruptcy-unless-bowie-gets-financing,1035,False,False,91685,[],['2430'],[],BTU
3861106,Peabody Energy - The Turnaround Of A Lifetime Or Imminent Bankruptcy?,2016-02-03T13:47:25-05:00,/article/3861106-peabody-energy-turnaround-of-lifetime-imminent-bankruptcy,98,False,False,60091,[],['2430'],[],BTU
3860736,The War On Coal And Why Peabody Energy's Bowie Deal Should Close,2016-02-03T12:01:14-05:00,/article/3860736-war-on-coal-and-why-peabody-energys-bowie-deal-should-close,1007,False,False,62863,[],['2430'],[],BTU
3780626,"Humbled, Yet Undeterred; Peabody Energy Is My Top Idea For 2016",2016-01-28T09:35:21-05:00,/article/3780626-humbled-yet-undeterred-peabody-energy-is-top-idea-for-2016,126,False,False,51592,['167623'],['2430'],[],BTU
3841246,Peabody Energy Is The Next Coal Company To Go Bankrupt,2016-01-28T01:05:47-05:00,/article/3841246-peabody-energy-is-next-coal-company-to-go-bankrupt,54,False,False,77265,['231308'],['2430'],[],BTU
3835046,"Disclosure Games At Peabody Energy - Multiple Undisclosed SEC Probes, Prairie State Woes",2016-01-26T12:36:22-05:00,/article/3835046-disclosure-games-peabody-energy-multiple-undisclosed-sec-probes-prairie-state-woes,39,False,False,76085,[],['2430'],[],BTU
3831146,Peabody Energy - What I'll Be Looking For In The Q4 Report,2016-01-25T08:44:58-05:00,/article/3831146-peabody-energy-what-be-looking-for-in-q4-report,69,False,False,45991,[],['2430'],[],BTU
3830126,Sharing My Thoughts On Peabody Energy's Proposed 2018 Debt Exchange,2016-01-25T00:10:00-05:00,/article/3830126-sharing-thoughts-on-peabody-energys-proposed-2018-debt-exchange,663,False,False,62863,[],['2430'],[],BTU
3829266,Analyzing Peabody Energy's Proposed Debt Exchange,2016-01-24T01:53:20-05:00,/article/3829266-analyzing-peabody-energys-proposed-debt-exchange,166,False,False,69295,[],['2430'],[],BTU
3826746,Peabody Energy: Mr. Kellow Is Proving To Be Alan Mulallyesque,2016-01-22T01:50:57-05:00,/article/3826746-peabody-energy-mr-kellow-is-proving-to-be-alan-mulallyesque,385,False,False,62863,['168557'],['2430'],[],BTU
3821366,Peabody Energy Bonds: Courage Under Fire,2016-01-20T10:33:17-05:00,/article/3821366-peabody-energy-bonds-courage-under-fire,254,False,False,62863,[],['2430'],[],BTU
3815246,Peabody Energy - A Look At Some Reorganization Scenarios,2016-01-17T09:20:22-05:00,/article/3815246-peabody-energy-look-reorganization-scenarios,83,False,False,69295,[],['2430'],[],BTU
3809236,Peabody Energy's Stock Is Getting Fried Over Burning Coal,2016-01-14T00:13:53-05:00,/article/3809236-peabody-energys-stock-is-getting-fried-over-burning-coal,257,False,False,91685,[],['2430'],[],BTU
3809076,Peabody Energy Is In Tax Purgatory,2016-01-13T18:38:12-05:00,/article/3809076-peabody-energy-is-in-tax-purgatory,118,False,False,76195,[],['2430'],[],BTU
3808686,Peabody Energy Is At Its Most Critical Juncture,2016-01-13T15:48:27-05:00,/article/3808686-peabody-energy-is-critical-juncture,61,False,False,69295,[],['2430'],[],BTU
3798926,"Peabody Energy - Positive Leading Indicators Are Emerging, Yet No Seems To Notice",2016-01-08T11:34:19-05:00,/article/3798926-peabody-energy-positive-leading-indicators-are-emerging-yet-no-seems-to-notice,721,False,False,62863,[],['2430'],[],BTU
3777886,Peabody Energy: A Distressed Short Opportunity,2015-12-28T02:43:58-05:00,/article/3777886-peabody-energy-distressed-short-opportunity,222,False,False,89226,['231121'],['2430'],[],BTU
3770166,Peabody Energy's 4th-Quarter Bloodbath Update,2015-12-22T03:40:49-05:00,/article/3770166-peabody-energys-4th-quarter-bloodbath-update,349,False,False,91685,[],['2430'],[],BTU
3766246,A Successful Exchange Of 2018 Notes Can Unlock Massive Value For Peabody Energy,2015-12-19T12:43:41-05:00,/article/3766246-successful-exchange-of-2018-notes-can-unlock-massive-value-for-peabody-energy,117,False,False,69295,[],['2430'],[],BTU
3764616,Peabody Energy: Blockbuster News,2015-12-18T07:56:04-05:00,/article/3764616-peabody-energy-blockbuster-news,182,False,False,45991,[],['2430'],[],BTU
3750856,Peabody Energy - A Look At Cash Flow In 2016,2015-12-11T15:06:40-05:00,/article/3750856-peabody-energy-look-cash-flow-in-2016,256,False,False,45991,[],['2430'],[],BTU
3747746,Will Peabody Energy Be Around In 2016?,2015-12-10T13:16:41-05:00,/article/3747746-will-peabody-energy-be-around-in-2016,150,False,False,45991,[],['2430'],[],BTU
3744456,Is Peabody Energy's Weakness A Buying Opportunity Right Now?,2015-12-09T11:49:14-05:00,/article/3744456-is-peabody-energys-weakness-buying-opportunity-right-now,21,False,False,92136,[],['2430'],[],BTU
3740996,Peabody Energy - Expect A Turnaround In 2016,2015-12-08T11:34:56-05:00,/article/3740996-peabody-energy-expect-turnaround-in-2016,52,False,False,47631,['166756'],['2430'],[],BTU
3739016,Peabody Energy's Senior Unsecured Debt Can Be Undermined By Secured Lenders,2015-12-07T15:59:49-05:00,/article/3739016-peabody-energys-senior-unsecured-debt-can-be-undermined-secured-lenders,55,False,False,69295,[],['2430'],[],BTU
3738646,Paris Climate Conference Progress And Valuing Reserves - Implications For Peabody Energy,2015-12-07T14:08:34-05:00,/article/3738646-paris-climate-conference-progress-and-valuing-reserves-implications-for-peabody-energy,213,False,False,71185,[],['2430'],[],BTU
3732966,"Peabody Energy, Illinois Basin Coal And Cognitive Dissonance",2015-12-04T04:19:10-05:00,/article/3732966-peabody-energy-illinois-basin-coal-and-cognitive-dissonance,197,False,False,62863,[],['2430'],[],BTU
3711476,Peabody Energy: Mine Sale Should Give It Enough Cash To Get To A Positive Cash Flow Year,2015-11-24T17:09:46-05:00,/article/3711476-peabody-energy-mine-sale-should-give-enough-cash-to-get-to-positive-cash-flow-year,110,False,False,47591,[],['2430'],[],BTU
3710006,Peabody Energy: Keep Walking Mr. Kellow,2015-11-24T10:53:41-05:00,/article/3710006-peabody-energy-keep-walking-mr-kellow,257,False,False,62863,['166043'],['2430'],[],BTU
3705266,Peabody Energy Investors Are Getting Cash Not Coal For Christmas,2015-11-23T05:49:32-05:00,/article/3705266-peabody-energy-investors-are-getting-cash-not-coal-for-christmas,253,False,False,91685,[],['2430'],[],BTU
3704076,Bravo Mr. Kellow - Peabody Energy's Comeback Has Commenced,2015-11-22T00:28:30-05:00,/article/3704076-bravo-mr-kellow-peabody-energys-comeback-commenced,254,False,False,62863,['165916'],['2430'],[],BTU
3699936,Peabody Energy's Restructuring Plan Could Be Announced After VEBA Issue Is Resolved,2015-11-19T16:11:59-05:00,/article/3699936-peabody-energys-restructuring-plan-be-announced-after-veba-issue-is-resolved,156,False,False,91685,[],['2430'],[],BTU
3695166,Peabody Energy: Understanding The Symbiotic Relationship Between Producers And Railroads,2015-11-18T10:08:39-05:00,/article/3695166-peabody-energy-understanding-symbiotic-relationship-producers-and-railroads,76,False,False,62863,[],['2430'],[],BTU
3687866,Peabody Energy: The Concept Of FOMO And More Thoughts On Natural Gas,2015-11-16T10:44:52-05:00,/article/3687866-peabody-energy-concept-of-fomo-and-thoughts-on-natural-gas,111,False,False,62863,['165574'],['2430'],[],BTU
3675936,Peabody Energy: Rumors Of Coal's Demise Are Greatly Exaggerated,2015-11-11T10:54:17-05:00,/article/3675936-peabody-energy-rumors-of-coals-demise-are-greatly-exaggerated,237,False,False,62863,['165344'],['2430'],[],BTU
3673366,"Peabody Energy, The Numbers, And Context Vs. Prospects For Coal",2015-11-10T16:41:51-05:00,/article/3673366-peabody-energy-numbers-and-context-vs-prospects-for-coal,85,False,False,71185,[],['2430'],[],BTU
3651836,Peabody Energy: The Bears Can't Have It Both Ways,2015-11-05T13:52:41-05:00,/article/3651836-peabody-energy-bears-cant-ways,127,False,False,62863,[],['2430'],[],BTU
3643566,"Peabody Energy 2018 Bonds, Arch Coal, And David Einhorn",2015-11-04T09:21:31-05:00,/article/3643566-peabody-energy-2018-bonds-arch-coal-and-david-einhorn,43,False,False,62863,[],['2430'],[],BTU
3632356,Peabody Energy - When False Perceptions Become Reality,2015-11-02T08:57:10-05:00,/article/3632356-peabody-energy-when-false-perceptions-become-reality,87,False,False,62863,[],['2430'],[],BTU
3626806,Peabody Energy: It Feels Like March 2009,2015-10-30T14:03:15-04:00,/article/3626806-peabody-energy-feels-like-march-2009,188,False,False,62863,[],['2430'],[],BTU
3619886,"Peabody Energy: Indiana, Let It Go",2015-10-29T12:26:26-04:00,/article/3619886-peabody-energy-indiana-let-go,153,False,False,62863,[],['2430'],[],BTU
3613476,Peabody Energy: Time To Play Hedge Fund Whack-A-Mole,2015-10-28T10:47:27-04:00,/article/3613476-peabody-energy-time-to-play-hedge-fund-whack-mole,91,False,False,62863,[],['2430'],[],BTU
3607776,Peabody Energy: Stay Calm And Focus On 2017,2015-10-27T11:17:32-04:00,/article/3607776-peabody-energy-stay-calm-and-focus-on-2017,54,False,False,62863,['164465'],['2430'],[],BTU
3607256,Peabody Energy Q3 Results: Waiting For Asset Sales,2015-10-27T09:59:44-04:00,/article/3607256-peabody-energy-q3-results-waiting-for-asset-sales,13,False,False,45991,[],['2430'],[],BTU
3593026,Peabody Energy - Closing Arguments Ahead Of Q3 Earnings,2015-10-22T10:52:46-04:00,/article/3593026-peabody-energy-closing-arguments-ahead-of-q3-earnings,52,False,False,62863,[],['2430'],[],BTU
3585786,Peabody Energy: More Green Shoots To Share,2015-10-20T13:26:20-04:00,/article/3585786-peabody-energy-green-shoots-to-share,23,False,False,62863,['164067'],['2430'],[],BTU
3583006,A Possible Peabody Energy Bankruptcy Could Be Influenced By Australian Law,2015-10-19T15:17:55-04:00,/article/3583006-possible-peabody-energy-bankruptcy-be-influenced-australian-law,77,False,False,91685,[],['2430'],[],BTU
3581856,"Peabody Energy: Blueprint 2, Baby",2015-10-19T09:31:45-04:00,/article/3581856-peabody-energy-blueprint-2-baby,61,False,False,62863,[],['2430'],[],BTU
3580346,Why I Bet The Ranch And Why Peabody Energy Bonds Are Mispriced,2015-10-18T12:23:08-04:00,/article/3580346-why-i-bet-ranch-and-why-peabody-energy-bonds-are-mispriced,178,False,False,62863,[],['2430'],[],BTU
3575806,"For Peabody Energy It's 'Same Old, Same Old' But Outlook For Coal Gets More Challenging",2015-10-15T16:10:28-04:00,/article/3575806-for-peabody-energy-same-old-old-outlook-for-coal-gets-challenging,153,False,False,71185,[],['2430'],[],BTU
3571476,Peabody Energy: Read Between The Lines,2015-10-14T10:56:17-04:00,/article/3571476-peabody-energy-read-lines,96,False,False,62863,[],['2430'],[],BTU
3561706,Time To Look At Coal: Peabody Energy,2015-10-09T05:57:53-04:00,/article/3561706-time-to-look-coal-peabody-energy,44,False,False,52502,['163495'],['2430'],[],BTU
3557106,Peabody Energy: The Sell Side - Masters Of Group Think,2015-10-07T14:01:19-04:00,/article/3557106-peabody-energy-sell-side-masters-of-group-think,49,False,False,62863,['163413'],['2430'],[],BTU
3554626,Peabody Energy - An Update From Don Quixote,2015-10-06T15:53:52-04:00,/article/3554626-peabody-energy-update-from-don-quixote,61,False,False,62863,[],['2430'],[],BTU
3540126,Peabody Energy: Green Shoots?,2015-09-29T12:30:03-04:00,/article/3540126-peabody-energy-green-shoots,134,False,False,62863,[],['2430'],[],BTU
3536036,Peabody Energy: Don Quixote Vs. Goldman Sachs,2015-09-27T14:23:02-04:00,/article/3536036-peabody-energy-don-quixote-vs-goldman-sachs,71,False,False,62863,[],['2430'],[],BTU
3535656,"Wild Ride Continues For Peabody Energy And Arch Coal, While Coal Is Under Attack From All Directions",2015-09-27T02:31:39-04:00,/article/3535656-wild-ride-continues-for-peabody-energy-and-arch-coal-while-coal-is-under-attack-from-all,244,False,False,71185,[],['2430'],[],BTU
3530686,To The Peabody Energy Unsecured Bond Faithful,2015-09-24T07:31:41-04:00,/article/3530686-to-peabody-energy-unsecured-bond-faithful,135,False,False,62863,[],['2430'],[],BTU
3529426,Peabody Energy - Thoughts Ahead Of The Reverse Stock Split,2015-09-23T14:35:18-04:00,/article/3529426-peabody-energy-thoughts-ahead-of-reverse-stock-split,27,False,False,45991,[],['2430'],[],BTU
3519976,Mr. Ackman - It's Time To Buy A Billion Dollars' Worth Of Peabody Energy Bonds,2015-09-18T09:23:14-04:00,/article/3519976-mr-ackman-time-to-buy-billion-dollars-worth-of-peabody-energy-bonds,107,False,False,62863,[],['2430'],[],BTU
3517026,Do You Have A Seat On The Peabody Energy Rocketship?,2015-09-17T10:13:46-04:00,/article/3517026-you-seat-on-peabody-energy-rocketship,67,False,False,62863,['162451'],['2430'],[],BTU
3513656,Peabody Energy Unsecured Bonds: Are Investors Looking A Gift Horse In The Mouth?,2015-09-16T08:07:47-04:00,/article/3513656-peabody-energy-unsecured-bonds-are-investors-looking-gift-horse-in-mouth,21,False,False,62863,[],['2430'],[],BTU
3496036,Should You Remain Invested In Peabody Energy?,2015-09-09T14:37:36-04:00,/article/3496036-should-you-remain-invested-in-peabody-energy,22,False,False,92136,['161951'],['2430'],[],BTU
3490636,Fasten Your Seatbelt - Natural Gas Is Ready To Blast Off,2015-09-04T11:15:01-04:00,/article/3490636-fasten-your-seatbelt-natural-gas-is-ready-to-blast-off,139,False,False,62863,[],['2430'],[],BTU
3486106,Peabody Energy Retains More Options To Pull Levers Than Its Peers,2015-09-02T18:31:22-04:00,/article/3486106-peabody-energy-retains-options-to-pull-levers-peers,22,False,False,39231,[],['2430'],[],BTU
3478366,Peabody Energy - A Few More Reasons To Invest,2015-09-01T10:13:08-04:00,/article/3478366-peabody-energy-reasons-to-invest,9,False,False,47631,['161551'],['2430'],[],BTU
3474516,Peabody Energy - Will The Rally Continue?,2015-08-29T10:28:35-04:00,/article/3474516-peabody-energy-will-rally-continue,75,False,False,47631,['161449'],['2430'],[],BTU
3475056,Peabody Unsecured Bonds Update,2015-08-28T13:08:16-04:00,/article/3475056-peabody-unsecured-bonds-update,153,False,False,62863,[],['2430'],[],BTU
3460696,Soros Stake Silliness: Arch Coal And Peabody Energy Likely To Go Bankrupt,2015-08-24T06:30:00-04:00,/article/3460696-soros-stake-silliness-arch-coal-and-peabody-energy-likely-to-go-bankrupt,160,False,False,24633,['230154'],['2430'],[],BTU
3452876,Peabody Denies Reports That It's Selling All Of Its Australian Assets,2015-08-20T17:10:03-04:00,/article/3452876-peabody-denies-reports-selling-all-of-australian-assets,46,False,False,47591,[],['2430'],[],BTU
3451886,"Peabody Energy To Sell Australian Assets, More Challenges Ahead",2015-08-19T13:15:34-04:00,/article/3451886-peabody-energy-to-sell-australian-assets-challenges-ahead,207,False,False,71185,[],['2430'],[],BTU
3451316,The Clean Power Plan From The Perspective Of A Peabody Energy Bond Bull,2015-08-19T10:16:25-04:00,/article/3451316-clean-power-plan-from-perspective-of-peabody-energy-bond-bull,19,False,False,62863,[],['2430'],[],BTU
3446266,Peabody Energy - Hedging Analysis Using Time Series Correlations,2015-08-17T17:59:35-04:00,/article/3446266-peabody-energy-hedging-analysis-using-time-series-correlations,34,False,False,91615,['230105'],['2430'],[],BTU
3441306,Has Peabody Energy Reached Its Bottom?,2015-08-15T15:02:11-04:00,/article/3441306-peabody-energy-reached-bottom,33,False,False,65663,[],['2430'],[],BTU
3432236,"How Peabody Energy Fares In A SWOT Analysis, In 5 Charts",2015-08-13T10:36:14-04:00,/article/3432236-how-peabody-energy-fares-in-a-swot-analysis-in-5-charts,0,False,False,86166,[],['2430'],[],BTU
3402765,My Win-Win Letter To Peabody Energy's Management Team And Board Of Directors,2015-08-05T14:08:07-04:00,/article/3402765-my-win-win-letter-to-peabody-energys-management-team-and-board-of-directors,89,False,False,62863,['160103'],['2430'],[],BTU
3389635,"The Peabody Energy Bonds Chronicles, Continued",2015-08-03T08:57:45-04:00,/article/3389635-the-peabody-energy-bonds-chronicles-continued,26,False,False,62863,[],['2430'],[],BTU
3371815,Peabody Energy - Thoughts About Bankruptcy And The Hedging Program,2015-07-29T17:52:34-04:00,/article/3371815-peabody-energy-thoughts-about-bankruptcy-and-the-hedging-program,35,False,False,45991,[],['2430'],[],BTU
3371745,Is Peabody Energy Finally Facing Oblivion?,2015-07-29T17:42:14-04:00,/article/3371745-is-peabody-energy-finally-facing-oblivion,171,False,False,71185,[],['2430'],[],BTU
3370775,Peabody Energy: Q2 Results Were Better Than Feared,2015-07-29T15:00:06-04:00,/article/3370775-peabody-energy-q2-results-were-better-than-feared,16,False,False,62863,[],['2430'],[],BTU
3363755,Peabody Energy Q2 Results: It's Still Alive,2015-07-28T10:50:30-04:00,/article/3363755-peabody-energy-q2-results-its-still-alive,25,False,False,45991,[],['2430'],[],BTU
3359475,Credit Markets Price In A Gross Exaggeration Of Peabody's Credit Risk,2015-07-27T10:11:15-04:00,/article/3359475-credit-markets-price-in-a-gross-exaggeration-of-peabodys-credit-risk,6,False,False,68695,[],['2430'],[],BTU
3345845,Peabody Energy Is Challenged But Not Dead,2015-07-23T10:55:19-04:00,/article/3345845-peabody-energy-is-challenged-but-not-dead,159,False,False,24683,['159243'],['2430'],[],BTU
3334735,New China Coal Data Has Serious Implications For Peabody Energy,2015-07-17T15:00:00-04:00,/article/3334735-new-china-coal-data-has-serious-implications-for-peabody-energy,262,False,False,71185,[],['2430'],[],BTU
3333655,Peabody Energy Bonds - Seeing The Forest For The Trees,2015-07-17T09:59:15-04:00,/article/3333655-peabody-energy-bonds-seeing-the-forest-for-the-trees,27,False,False,62863,[],['2430'],[],BTU
3319345,Peabody Energy Bonds Offer Investors 50% To 75% Upside,2015-07-13T20:30:48-04:00,/article/3319345-peabody-energy-bonds-offer-investors-50-percent-to-75-percent-upside,196,False,False,62863,[],['2430'],[],BTU
3321775,Peabody Could Navigate Through A Tricky Near Term And Deliver For Risk-Taking Investors,2015-07-13T15:00:46-04:00,/article/3321775-peabody-could-navigate-through-a-tricky-near-term-and-deliver-for-risk-taking-investors,21,False,False,39231,[],['2430'],[],BTU
3309695,Peabody Energy At $1.80 - This Is Not The End Of It,2015-07-07T17:47:06-04:00,/article/3309695-peabody-energy-at-1_80-this-is-not-the-end-of-it,297,False,False,71185,[],['2430'],[],BTU
3298805,Peabody Energy: A Not-So-Surprising Warning,2015-07-03T03:06:57-04:00,/article/3298805-peabody-energy-a-not-so-surprising-warning,6,False,False,22148,['158102'],['2430'],[],BTU
3300455,"Peabody Energy: EPA Rules, Lower Guidance And Fears Of Bankruptcy",2015-07-02T14:41:45-04:00,/article/3300455-peabody-energy-epa-rules-lower-guidance-and-fears-of-bankruptcy,12,False,False,45991,['158143'],['2430'],[],BTU
3294385,Peabody Energy - Will The Supreme Court Decision On Coal Really Help?,2015-07-01T13:54:29-04:00,/article/3294385-peabody-energy-will-the-supreme-court-decision-on-coal-really-help,7,False,False,22148,[],['2430'],[],BTU
3283485,Coal Miners Under Pressure - Peabody Energy Edition,2015-06-25T10:34:55-04:00,/article/3283485-coal-miners-under-pressure-peabody-energy-edition,31,False,False,45991,[],['2430'],[],BTU
3276155,Selling Australian Assets Will Be A Challenge For Peabody,2015-06-23T21:58:04-04:00,/article/3276155-selling-australian-assets-will-be-a-challenge-for-peabody,12,False,False,70095,['157524'],['2430'],[],BTU
3267315,Is The Bottom In For Coal? Interviewing Vic Svec Of Peabody To Find Out,2015-06-19T09:03:17-04:00,/article/3267315-is-the-bottom-in-for-coal-interviewing-vic-svec-of-peabody-to-find-out,174,False,False,65973,['157301'],['2430'],[],BTU
3256595,Peabody Energy Is Making New Lows - What You Need To Know,2015-06-14T00:09:44-04:00,/article/3256595-peabody-energy-is-making-new-lows-what-you-need-to-know,79,False,False,87316,['157037'],['2430'],[],BTU
3231106,Is Peabody Energy A Buy At $3?,2015-06-02T17:00:04-04:00,/article/3231106-is-peabody-energy-a-buy-at-3,342,False,False,71185,[],['2430'],[],BTU
3219826,"Peabody Energy -- Reasons Why Investors Should Not Lose Hope, In 6 Charts",2015-05-29T16:44:35-04:00,/article/3219826-peabody-energy-reasons-why-investors-should-not-lose-hope-in-6-charts,36,False,False,86166,[],['2430'],[],BTU
3218176,Peabody Energy - Take This Opportunity To Bring Your Average Down,2015-05-29T09:21:51-04:00,/article/3218176-peabody-energy-take-this-opportunity-to-bring-your-average-down,26,False,False,70095,[],['2430'],[],BTU
3211276,Can Peabody Hold On?,2015-05-27T10:30:41-04:00,/article/3211276-can-peabody-hold-on,10,False,False,67113,['155954'],['2430'],[],BTU
3204566,Peabody Energy: Unfavorable Hedges Obscure A Solid Underlying Business,2015-05-22T23:03:09-04:00,/article/3204566-peabody-energy-unfavorable-hedges-obscure-a-solid-underlying-business,21,False,False,47591,['155804'],['2430'],[],BTU
3201366,More Bad News For Peabody Energy - Are We Seeing The End Of The Coal Industry?,2015-05-21T02:07:15-04:00,/article/3201366-more-bad-news-for-peabody-energy-are-we-seeing-the-end-of-the-coal-industry,249,False,False,71185,[],['2430'],[],BTU
3140986,"Peabody Is My Favorite Idea That Everyone Knows, But That No One Understands",2015-05-06T11:55:50-04:00,/article/3140986-peabody-is-my-favorite-idea-that-everyone-knows-but-that-no-one-understands,217,False,False,51592,['154837'],['2430'],[],BTU
3137166,"Peabody Energy Not In Serious Danger, But Still Needs Higher Prices",2015-05-05T15:40:19-04:00,/article/3137166-peabody-energy-not-in-serious-danger-but-still-needs-higher-prices,14,False,False,24361,['154773'],['2430'],[],BTU
3132326,Peabody Energy Champions Transition To Low Carbon Economy,2015-05-03T04:23:26-04:00,/article/3132326-peabody-energy-champions-transition-to-low-carbon-economy,84,False,False,71185,[],['2430'],[],BTU
3116116,Risk/Reward Ratio Stacks Up For Peabody Energy,2015-04-30T11:15:02-04:00,/article/3116116-risk-reward-ratio-stacks-up-for-peabody-energy,19,False,False,67113,['154492'],['2430'],[],BTU
3102816,Peabody Energy Remains Best Option For Those Wanting To Play A Coal Market Rebound,2015-04-26T03:47:46-04:00,/article/3102816-peabody-energy-remains-best-option-for-those-wanting-to-play-a-coal-market-rebound,43,False,False,39231,['154272'],['2430'],[],BTU
3101646,"Peabody Energy Q1 Earnings Call: Business As Usual, But What Sort Of Business?",2015-04-24T19:45:36-04:00,/article/3101646-peabody-energy-q1-earnings-call-business-as-usual-but-what-sort-of-business,131,False,False,71185,['154260'],['2430'],[],BTU
3096926,A Look At Peabody Energy's First-Quarter Results,2015-04-23T16:49:43-04:00,/article/3096926-a-look-at-peabody-energys-first-quarter-results,16,False,False,45991,[],['2430'],[],BTU
3090246,Peabody Energy: Buy It Here While You Can,2015-04-22T11:17:25-04:00,/article/3090246-peabody-energy-buy-it-here-while-you-can,38,False,False,57082,['154101'],['2430'],[],BTU
3082166,SWOT Analysis Of Peabody Energy,2015-04-21T10:36:36-04:00,/article/3082166-swot-analysis-of-peabody-energy,13,False,False,73145,[],['2430'],[],BTU
3077916,"With Limited Downside, Now Is A Good Time To Buy Peabody Energy",2015-04-17T11:15:27-04:00,/article/3077916-with-limited-downside-now-is-a-good-time-to-buy-peabody-energy,27,False,False,103023,['153877'],['2430'],[],BTU
3077516,Peabody Energy: The Crusade To Hold Back The Inevitable Continues As Market Conditions Worsen,2015-04-17T09:04:42-04:00,/article/3077516-peabody-energy-the-crusade-to-hold-back-the-inevitable-continues-as-market-conditions-worsen,134,False,False,71185,[],['2430'],[],BTU
3061866,Peabody Energy - Time To Get Your Hands Dirty,2015-04-11T10:20:46-04:00,/article/3061866-peabody-energy-time-to-get-your-hands-dirty,71,False,False,39791,['153523'],['2430'],[],BTU
3045806,Peabody Energy Below $5; Where To From Here?,2015-04-01T14:55:26-04:00,/article/3045806-peabody-energy-below-5-where-to-from-here,182,False,False,71185,[],['2430'],[],BTU
3018086,Peabody Energy Earns Neutral Rating With The Coal Market Remaining Weak,2015-03-20T17:53:24-04:00,/article/3018086-peabody-energy-earns-neutral-rating-with-the-coal-market-remaining-weak,12,False,False,39701,[],['2430'],[],BTU
3004256,Peabody Energy - The Real Canary In The Coal Mine,2015-03-16T12:20:59-04:00,/article/3004256-peabody-energy-the-real-canary-in-the-coal-mine,75,False,False,84296,['152214'],['2430'],[],BTU
2941746,"Peabody Energy Remains Confident In Recovery In Coal Demand, But Where From?",2015-02-23T15:51:59-05:00,/article/2941746-peabody-energy-remains-confident-in-recovery-in-coal-demand-but-where-from,233,False,False,71185,[],['2430'],[],BTU
2884906,Why Peabody Is An Attractive Long-Term Bet,2015-02-05T17:17:36-05:00,/article/2884906-why-peabody-is-an-attractive-long-term-bet,17,False,False,70095,['150223'],['2430'],[],BTU
2855816,Update: Peabody Energy Reports Q4 2014 Earnings And Provides 2015 Guidance,2015-01-28T19:13:59-05:00,/article/2855816-update-peabody-energy-reports-q4-2014-earnings-and-provides-2015-guidance,6,False,False,47591,[],['2430'],[],BTU
2854226,Peabody Energy Reports Bleak 4Q Earnings,2015-01-27T13:48:58-05:00,/article/2854226-peabody-energy-reports-bleak-4q-earnings,3,False,False,45991,[],['2430'],[],BTU
2848236,Update: S&P Revises Ratings Outlook On Peabody Energy To Negative,2015-01-27T00:17:12-05:00,/article/2848236-update-s-and-p-revises-ratings-outlook-on-peabody-energy-to-negative,1,False,False,47591,[],['2430'],[],BTU
2847366,Peabody Energy: Free Cash Flow Yield Of 8.5% May Not Matter,2015-01-25T04:35:16-05:00,/article/2847366-peabody-energy-free-cash-flow-yield-of-8_5-percent-may-not-matter,10,False,False,32001,[],['2430'],[],BTU
2838656,The North Antelope Rochelle Mine: An Important Competitive Advantage For Peabody Energy,2015-01-21T18:34:28-05:00,/article/2838656-the-north-antelope-rochelle-mine-an-important-competitive-advantage-for-peabody-energy,26,False,False,77265,[],['2430'],[],BTU
2823796,Peabody Energy: Good News For A Change,2015-01-15T12:18:33-05:00,/article/2823796-peabody-energy-good-news-for-a-change,15,False,False,73555,['148905'],['2430'],[],BTU
