"timestamp","content","symbol"
"2021-09-19 05:23:10+00:00","3 very recent IPOS that are great for long term investments - $BROS $ONON $TOST(not yet listed) Other recent IPOs worth investing for medium to long term are as below - $DLO, $GLBE, $DOCS, $DOCN, $FIGS","ONON"
"2021-09-19 21:22:32+00:00","$JWN survived covid and is a premium retail partner to many iconic and fast growing brands $NKE $ONON $DECK $GOOS etc. half their sales are now digital. So where do they go from here?","ONON"
"2021-09-19 23:43:06+00:00","I feel really sad $SOFI $AMRS $LC all have a lower P/S multiple over 2021 sales than $BROS $ONON. $BROS ~16 $ONON ~15 $SOFI ~12 $AMRS ~10 $LC ~4 We need the next ERs from $SOFI $AMRS $LC to stand out &amp; trigger a massive run🙏","ONON"
"2021-09-20 14:28:14+00:00","Q: What is your opinion of new hot #IPO stocks just before #Options are available? Like $BROS &amp; $ONON.  Do they have a reaction to the trading of options, like we have seen in some #SPACs?   Do any of you buy / sell common going into the trading of #CALLS &amp; #PUTS being available?","ONON"
"2021-09-21 12:31:08+00:00","Four new option listings and eleven option delistings on September 21st $BROS $ONON $PUK $NRDY $CBB $KIN $NWHM $ORBC $PACE $PFPT $QTS $SYKE $TBIO $USCR","ONON"
"2021-09-21 14:40:52+00:00","$ONON tried to put on a covered call / buywrite and TW would let it go in but then it would cancel after a bit.","ONON"
"2021-09-21 20:13:48+00:00","A super day, my PF up 3.54%. Heroes: $SAVA 9.53% $UPST 9.30% (ATH) $AMRS 4.66% $PLXP 4.52% (VAZALORE great reviews) $SOFI 4.12% From watchlist: $LCID 11.38% $DUOL 10.19% $MTTR 9.36% $ONON 7.78% $BROS 6.50% $DNA 5.45% $MNDY 5.42% $SKIN 5.33% $TWST 5.21% $AGFY 5.19%","ONON"
"2021-09-21 22:58:42+00:00","Long $ONON 36$. High margin business. @rogerfederer as a main investor and promoter of the brand. (I’d say he knows to manage his💰) I see people wear these shoes everywhere, and foreign markets are just starting to be explored. Likely to be next: all seasons models, clothing,…","ONON"
"2021-09-22 00:23:35+00:00","TUESDAY WATCHLIST WINNERS 🍕 $ONON +5.53% $LCID +9.68% $ATER +10.49% $IPOF +1.38% $UBER +11.08% $PBW +2.5% $VGK +1.04% $AG +2.35% $FUSE +11.09% $INFI +5.92% $PTGX +22.39% $LILM +3.73% $KBSF +3.56% $XERS +2.53% $CRVS +33.23% $VLTA +5.62% $CLNE +3.43% $SONY +3.55% $GAME +4.21%","ONON"
"2021-09-22 15:50:57+00:00","IPOs still just blasting off 50% at listing, wtf.  $TOST up 60% right now $BROS up 150% in a week $ONON up 55% in a week (and at listing)","ONON"
"2021-09-22 16:20:01+00:00","$ONON 8% off da high","ONON"
"2021-09-23 01:15:05+00:00","Ok let’s hear your newest investment idea (crypto, NFTs, stocks, bonds, real estate, anything). I’ll give it a score 1-10. And you have to rank my newest investment (personal, not my fund)… I bought $ONON recently. Love the product— valuation rich but I think it can be huge.","ONON"
