"symbol","timestamp","content","sentiment_score"
"KMX","2021-06-25 13:00:34+00:00","Revenue beat sales expectations by a wide margin and, all of a sudden, shorts are bailing on Nike.  Eyes on hoop sneakers at $NKE $FL.  Other long watches $FDX $KMX $BIDU $OSMT $BABA $PSFE.",0.0
"KMX","2021-06-25 13:01:18+00:00","Some movers on watch for today $WISH $SPCE $NKE $KMX $FDX",0.0
"KMX","2021-06-25 13:03:24+00:00","Hot Stocks: SPCE gets permission to take off; KMX, CAMP earnings; OSMT sells legacy business $SPCE $KMX $OSMT $BVS $CAMP $TBPH",0.0
"KMX","2021-06-25 13:08:32+00:00","👀Watch: $FFHL  $OSMT  $PIRS  $SPCE  $PSAC  $NKE  $PSFE  $TNXP $XYF  $CTIB  $KMX  $FGEN  $TRCH  Happy Friday! 💃🏼",0.6114
"KMX","2021-06-25 13:21:16+00:00","Watching Today - #DayTrading    Gap: $FFHL $GRVI $KMX $LAZR $OSMT $PIRS $PSAC $SPCE $SRNE $TIGR $VERU Other: $FGEN $NKE $OCGN $PSFE $RUN $TRCH $WISH",0.0
"KMX","2021-06-25 13:28:11+00:00","$KMX CarMax Stock moving Pre-Mkt after reporting Q1 EPS $2.63 vs $1.63 Est., Sales $7.70B Beat $6.24B Est.;  Reaffirms Long-Term Targets For Sales $33B, 2M Units Sold/Year By 2026",0.0
"KMX","2021-06-25 13:31:16+00:00","$BMRN Alert: Open &gt; 50 day high $CMG Alert: Open &gt; 20 day high $EL Alert: Open &gt; 20 day high $KMX Alert: Open &gt; 20 day high $LULU Alert: Open &gt; 100 day high $LYFT Alert: Open &gt; 20 day high $NFLX Alert: Open &gt; 20 day high $NKE Alert: Open &gt; 100 day high",0.9274
"KMX","2021-06-25 13:33:26+00:00","Unusual call buying: $TTD 19x average volume, $EQR 19x, $KBH 11x, $VIPS 7x, $RAD 7x, $KMX 7x, $XRX 7x, $TAL 6x",0.0
"KMX","2021-06-25 13:33:27+00:00","it took awhilef or $KMX to open",0.0
"KMX","2021-06-25 13:38:07+00:00","$KMX missed the 50ma daily buy",-0.296
